i,j,count,vi,vj,cij
'VI','BS',1,1237.0,1084.0,0.00043084877208099956
'GR','DK',1,11427.0,6051.0,5.721478430026319e-05
'PT','ZW',1,7427.0,8357.0,6.335529650278763e-05
'KW','BN',1,3949.0,1288.0,0.00019094901661256445
'GB','MD',1,714016.0,18.0,1.4004935339213539e-06
'SI','DJ',1,1989.0,367.0,0.00042444821731748726
'PA','RU',1,4481.0,4298.0,0.00011390818999886092
'PS','PK',1,2687.0,14986.0,5.6583488937927916e-05
'NZ','TZ',1,9278.0,817.0,9.905894006934126e-05
'ID','LU',1,36044.0,78.0,2.7683959913626046e-05
'NZ','NG',1,9278.0,70751.0,1.2495470391982906e-05
'IN','AG',1,259796.0,1065.0,3.83345919857702e-06
'VE','RS',1,13215.0,2371.0,6.416014371872192e-05
'BD','BR',1,2288.0,18534.0,4.8026126212659685e-05
'BJ','SK',1,346.0,835.0,0.000846740050804403
'IN','CM',1,259796.0,850.0,3.83662131780269e-06
'KW','SE',1,3949.0,14655.0,5.3751881315846054e-05
'MZ','JP',1,362.0,40643.0,2.4387269845140836e-05
'CA','OM',1,259814.0,333.0,3.843980518706731e-06
'AE','HK',1,4878.0,78856.0,1.1942580074999402e-05
'CG','UA',1,2139.0,79.0,0.0004508566275924256
'DE','LK',1,86225.0,66.0,1.1588694070065244e-05
'IL','CR',1,9907.0,462.0,9.644131545954287e-05
'CA','RW',1,259814.0,364.0,3.84352251151135e-06
'FR','VU',1,33733.0,119.0,2.9540352120997282e-05
'RW','TZ',1,364.0,817.0,0.000846740050804403
'BS','ZA',1,1084.0,80877.0,1.2200924830102122e-05
'ZA','LC',1,80877.0,34.0,1.2359258938834028e-05
'CL','EG',1,6002.0,5224.0,8.907892392659897e-05
'PR','GT',1,16266.0,16.0,6.141751627564181e-05
'IE','AG',1,11239.0,1065.0,8.127438231469441e-05
'TR','GH',1,22031.0,5350.0,3.652167561447719e-05
'JO','MM',1,780.0,183.0,0.0010384215991692627
'YT','RE',1,94.0,34.0,0.0078125
'CW','TR',1,357.0,22031.0,4.4666785778095405e-05
'DE','BJ',1,86225.0,346.0,1.1551212299730857e-05
'IN','BT',1,259796.0,19.0,3.848892481188538e-06
'HU','JP',1,915.0,40643.0,2.406275566677896e-05
'HR','NZ',1,1582.0,9278.0,9.208103130755064e-05
'SA','CH',1,11250.0,24498.0,2.7973592928275707e-05
'UG','QA',1,2749.0,865.0,0.0002767017155506364
'JO','IN',1,780.0,259796.0,3.837651971018052e-06
'JO','DE',1,780.0,86225.0,1.1493592322280328e-05
'TG','ZW',1,7.0,8357.0,0.00011956001912960307
'BD','GR',1,2288.0,11427.0,7.291286912139993e-05
'KE','PL',1,30837.0,12346.0,2.315726095917375e-05
'UZ','GB',1,9.0,714016.0,1.4005111865831029e-06
'CO','BB',1,53611.0,107.0,1.8615734018392346e-05
'KW','MR',1,3949.0,160.0,0.0002433682161109759
'GG','JP',1,70.0,40643.0,2.4562179156534768e-05
'VE','KP',1,13215.0,463.0,7.311010381634741e-05
'RU','UA',1,4298.0,79.0,0.0002284669865204478
'TT','BJ',1,359.0,346.0,0.0014184397163120568
'CO','BJ',1,53611.0,346.0,1.8533276497952074e-05
'ID','BD',1,36044.0,2288.0,2.6087863925701763e-05
'FI','AQ',1,1671.0,103.0,0.0005636978579481398
'RU','CW',1,4298.0,357.0,0.00021482277121374866
'DK','AE',1,6051.0,4878.0,9.149967975112087e-05
'UM','AU',1,1161.0,119320.0,8.300063910492111e-06
'PT','KE',1,7427.0,30837.0,2.613422538155969e-05
'CH','QA',1,24498.0,865.0,3.942751251823522e-05
'PT','TV',1,7427.0,73.0,0.00013333333333333334
'IT','LV',1,48194.0,92.0,2.070993662759392e-05
'GH','HU',1,5350.0,915.0,0.0001596169193934557
'MZ','MU',1,362.0,550.0,0.0010964912280701754
'NP','RS',1,2542.0,2371.0,0.0002035416242621616
'SI','KR',1,1989.0,24753.0,3.73943609303717e-05
'TR','LR',1,22031.0,102.0,4.518140333438756e-05
'DK','MA',1,6051.0,1352.0,0.00013508037282182898
'CN','LC',1,18011.0,34.0,5.541701302299806e-05
'VG','JP',1,527.0,40643.0,2.4289531212047607e-05
'CO','IR',1,53611.0,875.0,1.8353338472268105e-05
'RU','CM',1,4298.0,850.0,0.00019425019425019425
'AZ','AU',1,211.0,119320.0,8.366030569475702e-06
'MR','TR',1,160.0,22031.0,4.506331395610833e-05
'CG','PT',1,2139.0,7427.0,0.00010453690152623876
'VE','CW',1,13215.0,357.0,7.368110816386678e-05
'AR','MY',1,4849.0,45204.0,1.99788224482049e-05
'TF','FR',1,36.0,33733.0,2.9612958630696793e-05
'ZA','MA',1,80877.0,1352.0,1.2161159688187865e-05
'IN','LK',1,259796.0,66.0,3.8481963503705815e-06
'JM','BS',1,622.0,1084.0,0.0005861664712778429
'HK','SK',1,78856.0,835.0,1.2548468459424527e-05
'ML','JP',1,64.0,40643.0,2.456579949394453e-05
'TT','CZ',1,359.0,1659.0,0.0004955401387512388
'YT','CM',1,94.0,850.0,0.001059322033898305
'BB','BS',1,107.0,1084.0,0.0008396305625524769
'CA','KZ',1,259814.0,29.0,3.8484777346320666e-06
'PF','BR',1,183.0,18534.0,5.342736549660736e-05
'FI','SA',1,1671.0,11250.0,7.739339060444238e-05
'ZA','KN',1,80877.0,32.0,1.2359564448948818e-05
'CR','MX',1,462.0,55562.0,1.7849493074396686e-05
'SD','NG',1,677.0,70751.0,1.4000112000896008e-05
'LU','GH',1,78.0,5350.0,0.00018422991893883567
'CH','ER',1,24498.0,9.0,4.080466805402538e-05
'CN','JO',1,18011.0,780.0,5.321696556862328e-05
'SE','MK',1,14655.0,70.0,6.791171477079796e-05
'UY','IL',1,1073.0,9907.0,9.107468123861566e-05
'IE','NP',1,11239.0,2542.0,7.256367462448299e-05
'ID','UY',1,36044.0,1073.0,2.6941832583452328e-05
'AT','HR',1,12430.0,1582.0,7.136739937196689e-05
'NZ','AT',1,9278.0,12430.0,4.6065966463976415e-05
'FR','SG',1,33733.0,5384.0,2.556433264309635e-05
'NL','RO',1,42375.0,1082.0,2.301125250247371e-05
'CN','JE',1,18011.0,482.0,5.407451468123074e-05
'GB','LK',1,714016.0,66.0,1.4003993939071424e-06
'SE','AL',1,14655.0,36.0,6.806888571234089e-05
'TR','NP',1,22031.0,2542.0,4.069507182680177e-05
'PL','BD',1,12346.0,2288.0,6.833401667350006e-05
'CH','GD',1,24498.0,111.0,4.0635539843146815e-05
'TW','CY',1,6517.0,323.0,0.00014619883040935673
'KH','VN',1,343.0,2866.0,0.0003116235587410408
'TH','BE',1,18117.0,16868.0,2.8583678719451193e-05
'SY','MX',1,128.0,55562.0,1.7956545160711078e-05
'TW','SO',1,6517.0,77.0,0.00015165301789505612
'AI','AU',1,93.0,119320.0,8.374297605788315e-06
'PY','GR',1,1056.0,11427.0,8.010894816951053e-05
'SE','CD',1,14655.0,235.0,6.71591672263264e-05
'HT','VE',1,253.0,13215.0,7.425007425007424e-05
'MC','CO',1,1245.0,53611.0,1.8229546448884353e-05
'CD','BR',1,235.0,18534.0,5.3279343598486864e-05
'FR','PG',1,33733.0,658.0,2.9077374894594517e-05
'TT','HR',1,359.0,1582.0,0.0005151983513652757
'ID','IQ',1,36044.0,2899.0,2.5678555838019668e-05
'PL','PR',1,12346.0,16266.0,3.4950370473927024e-05
'IL','AT',1,9907.0,12430.0,4.476876930653176e-05
'ZA','UA',1,80877.0,79.0,1.235238895202332e-05
'AF','MY',1,93.0,45204.0,2.2076517208645165e-05
'SI','PH',1,1989.0,18017.0,4.9985004498650404e-05
'PS','EC',1,2687.0,1956.0,0.00021537798836958864
'ZW','AL',1,8357.0,36.0,0.00011914690813773382
'ES','HR',1,27634.0,1582.0,3.4227820372398685e-05
'GB','VU',1,714016.0,119.0,1.4002954623425543e-06
'NO','RS',1,11559.0,2371.0,7.178750897343863e-05
'NG','CR',1,70751.0,462.0,1.4042379902545883e-05
'PH','MZ',1,18017.0,362.0,5.440992437020512e-05
'TC','IT',1,286.0,48194.0,2.0627062706270627e-05
'CA','BW',1,259814.0,363.0,3.843537284233426e-06
'CG','TH',1,2139.0,18117.0,4.936808846761453e-05
'CH','SD',1,24498.0,677.0,3.972194637537239e-05
'UM','DO',1,1161.0,1997.0,0.00031665611146295124
'PR','BM',1,16266.0,1834.0,5.524861878453039e-05
'SL','ZA',1,109.0,80877.0,1.2347813202281876e-05
'IE','KH',1,11239.0,343.0,8.634087376964255e-05
'DO','ID',1,1997.0,36044.0,2.6287426723798008e-05
'CL','ZA',1,6002.0,80877.0,1.151026139803635e-05
'LB','YE',1,4512.0,11.0,0.00022109219544550078
'IR','ID',1,875.0,36044.0,2.708632411495436e-05
'CO','SD',1,53611.0,677.0,1.8420277040966695e-05
'IT','HT',1,48194.0,253.0,2.0641112968811278e-05
'BD','MY',1,2288.0,45204.0,2.105617788259075e-05
'CW','KR',1,357.0,24753.0,3.982477100756671e-05
'UY','RS',1,1073.0,2371.0,0.00029036004645760743
'MV','PL',1,505.0,12346.0,7.781495603454984e-05
'BD','GH',1,2288.0,5350.0,0.00013092432573972245
'CM','CU',1,850.0,7869.0,0.00011469205184080744
'CA','SL',1,259814.0,109.0,3.847293236843219e-06
'AT','UG',1,12430.0,2749.0,6.588049278608604e-05
'EC','VE',1,1956.0,13215.0,6.59152330103487e-05
'IL','MV',1,9907.0,505.0,9.604302727621975e-05
'DJ','MX',1,367.0,55562.0,1.7879811904378766e-05
'AR','SV',1,4849.0,673.0,0.00018109380659181456
'BN','DE',1,1288.0,86225.0,1.1426873721618503e-05
'SK','CH',1,835.0,24498.0,3.947420360794221e-05
'CN','SD',1,18011.0,677.0,5.351027397260274e-05
'ID','KW',1,36044.0,3949.0,2.5004375765759007e-05
'CM','SE',1,850.0,14655.0,6.449532408900354e-05
'AF','TW',1,93.0,6517.0,0.000151285930408472
'PR','RU',1,16266.0,4298.0,4.862867146469558e-05
'AZ','PH',1,211.0,18017.0,5.4860653938994955e-05
'BD','DK',1,2288.0,6051.0,0.0001199184554502938
'AU','YE',1,119320.0,11.0,8.38005212392421e-06
'LB','GU',1,4512.0,289.0,0.00020828993959591752
'CF','GB',1,101.0,714016.0,1.4003307581250692e-06
'KW','IL',1,3949.0,9907.0,7.217090069284065e-05
'AU','GQ',1,119320.0,75.0,8.37556011558273e-06
'QA','IT',1,865.0,48194.0,2.0383619723190443e-05
'LI','NO',1,223.0,11559.0,8.487523340689187e-05
'CZ','FI',1,1659.0,1671.0,0.0003003003003003003
'PH','MV',1,18017.0,505.0,5.398984990821726e-05
'EG','PR',1,5224.0,16266.0,4.653327128897162e-05
'JP','TC',1,40643.0,286.0,2.4432553934862812e-05
'MY','GH',1,45204.0,5350.0,1.9780828421094277e-05
'DJ','AR',1,367.0,4849.0,0.00019171779141104295
'LT','TW',1,315.0,6517.0,0.00014637002341920375
'ID','LB',1,36044.0,4512.0,2.465726402998323e-05
'EG','UG',1,5224.0,2749.0,0.00012542330364981815
'BS','DE',1,1084.0,86225.0,1.1453572942079282e-05
'RS','HT',1,2371.0,253.0,0.00038109756097560977
'GB','YT',1,714016.0,94.0,1.4003444847432468e-06
'DE','MR',1,86225.0,160.0,1.1576083810846791e-05
'KE','MW',1,30837.0,8.0,3.242016534284325e-05
'CL','CH',1,6002.0,24498.0,3.278688524590164e-05
'AT','PT',1,12430.0,7427.0,5.0360074532910306e-05
'CN','CW',1,18011.0,357.0,5.4442508710801394e-05
'DO','IT',1,1997.0,48194.0,1.9923890737383197e-05
'ZA','MC',1,80877.0,1245.0,1.2177004943864007e-05
'WS','NZ',1,37.0,9278.0,0.00010735373054213633
'RW','SG',1,364.0,5384.0,0.00017397355601948505
'PR','IL',1,16266.0,9907.0,3.8207312879685175e-05
'MC','ID',1,1245.0,36044.0,2.681756013837861e-05
'JO','CH',1,780.0,24498.0,3.956009177941293e-05
'CA','YT',1,259814.0,94.0,3.84751527463564e-06
'CG','BG',1,2139.0,51.0,0.00045662100456621003
'VE','TT',1,13215.0,359.0,7.367025195226167e-05
'GR','SY',1,11427.0,128.0,8.654262224145392e-05
'BE','CU',1,16868.0,7869.0,4.042527388123055e-05
'CG','SZ',1,2139.0,16.0,0.0004640371229698376
'IR','PL',1,875.0,12346.0,7.56372437788367e-05
'CA','TV',1,259814.0,73.0,3.847826170604917e-06
'VN','TH',1,2866.0,18117.0,4.7657627603297905e-05
'MY','UY',1,45204.0,1073.0,2.1609006633965037e-05
'CA','GT',1,259814.0,16.0,3.848670284416734e-06
'IE','BN',1,11239.0,1288.0,7.9827572443522e-05
'TN','MX',1,537.0,55562.0,1.7825629690368813e-05
'ES','UG',1,27634.0,2749.0,3.2913142217687525e-05
'ZW','BW',1,8357.0,363.0,0.00011467889908256881
'SN','DJ',1,63.0,367.0,0.002325581395348837
'PS','MV',1,2687.0,505.0,0.0003132832080200501
'MX','RO',1,55562.0,1082.0,1.76541204717181e-05
'VN','NL',1,2866.0,42375.0,2.2103843858446985e-05
'GU','IT',1,289.0,48194.0,2.0625786358104903e-05
'LI','BR',1,223.0,18534.0,5.331342965292957e-05
'IT','UM',1,48194.0,1161.0,2.0261371694863742e-05
'SG','MU',1,5384.0,550.0,0.00016852039096730705
'AR','LB',1,4849.0,4512.0,0.00010682619378271552
'CF','AU',1,101.0,119320.0,8.37373661248859e-06
'NZ','MU',1,9278.0,550.0,0.00010175010175010175
'VN','PY',1,2866.0,1056.0,0.00025497195308516065
'CL','AE',1,6002.0,4878.0,9.191176470588235e-05
'BO','CO',1,25.0,53611.0,1.8644194197926765e-05
'PL','KH',1,12346.0,343.0,7.880841673890771e-05
'GL','BE',1,53.0,16868.0,5.9098162047160334e-05
'CG','PR',1,2139.0,16266.0,5.433306166802499e-05
'DE','CD',1,86225.0,235.0,1.1566042100393246e-05
'PS','TH',1,2687.0,18117.0,4.806767929244376e-05
'SE','TT',1,14655.0,359.0,6.66045024643666e-05
'KZ','PL',1,29.0,12346.0,8.080808080808081e-05
'CZ','PE',1,1659.0,1401.0,0.000326797385620915
'TR','MC',1,22031.0,1245.0,4.296270836913559e-05
'DE','LA',1,86225.0,310.0,1.1556017796267405e-05
'RS','LB',1,2371.0,4512.0,0.0001452854859799506
'AT','BS',1,12430.0,1084.0,7.399733609590054e-05
'EC','PG',1,1956.0,658.0,0.00038255547054322876
'CM','MA',1,850.0,1352.0,0.00045413260672116256
'HT','FR',1,253.0,33733.0,2.9423880421349967e-05
'LB','VE',1,4512.0,13215.0,5.6411124273706776e-05
'HR','FR',1,1582.0,33733.0,2.831657935721365e-05
'LT','RU',1,315.0,4298.0,0.00021677866897897247
'AL','US',1,36.0,1617816.0,6.181035100862131e-07
'AR','GR',1,4849.0,11427.0,6.144015728680265e-05
'CO','NP',1,53611.0,2542.0,1.780848752515449e-05
'SO','IT',1,77.0,48194.0,2.0716372148909284e-05
'PE','SI',1,1401.0,1989.0,0.0002949852507374631
'AU','MU',1,119320.0,550.0,8.342370901810295e-06
'IT','CW',1,48194.0,357.0,2.0596898107145064e-05
'DE','AX',1,86225.0,57.0,1.1589902876613894e-05
'ZA','KY',1,80877.0,87.0,1.2351168420532582e-05
'AR','ID',1,4849.0,36044.0,2.4454063042574524e-05
'JP','JM',1,40643.0,622.0,2.4233612019871563e-05
'KW','CH',1,3949.0,24498.0,3.515309171441628e-05
'VI','PH',1,1237.0,18017.0,5.193725979017347e-05
'LR','PK',1,102.0,14986.0,6.62778366914104e-05
'LU','IN',1,78.0,259796.0,3.8480186551944405e-06
'ES','VU',1,27634.0,119.0,3.6032140669477175e-05
'FR','RW',1,33733.0,364.0,2.9328093380649324e-05
'MP','VE',1,198.0,13215.0,7.455453664355477e-05
'LT','FI',1,315.0,1671.0,0.0005035246727089627
'HK','KY',1,78856.0,87.0,1.266736759434022e-05
'JO','VE',1,780.0,13215.0,7.145409074669524e-05
'SS','GB',1,34.0,714016.0,1.4004621525103284e-06
'IN','RO',1,259796.0,1082.0,3.8332093928962966e-06
'MU','TW',1,550.0,6517.0,0.00014150275930380644
'CH','SV',1,24498.0,673.0,3.9728258710420725e-05
'YT','CA',1,94.0,259814.0,3.84751527463564e-06
'PH','MP',1,18017.0,198.0,5.4899807850672524e-05
'LU','CH',1,78.0,24498.0,4.0690104166666664e-05
'PR','BE',1,16266.0,16868.0,3.0180479266010744e-05
'NO','KI',1,11559.0,29.0,8.629616845012081e-05
'TR','TL',1,22031.0,80.0,4.522635792139659e-05
'TN','IS',1,537.0,157.0,0.001440922190201729
'PE','IE',1,1401.0,11239.0,7.911392405063291e-05
'MY','QA',1,45204.0,865.0,2.1706570578914237e-05
'DE','FJ',1,86225.0,2325.0,1.1293054771315642e-05
'JP','CY',1,40643.0,323.0,2.4410486745105696e-05
'CH','TV',1,24498.0,73.0,4.0698384274144313e-05
'NG','SL',1,70751.0,109.0,1.4112334180073384e-05
'CA','KG',1,259814.0,32.0,3.848433302802429e-06
'DJ','IN',1,367.0,259796.0,3.843744114266825e-06
'MA','KW',1,1352.0,3949.0,0.00018864365214110544
'LB','CO',1,4512.0,53611.0,1.720489307158956e-05
'AU','RW',1,119320.0,364.0,8.355335717389125e-06
'PK','EC',1,14986.0,1956.0,5.9024908511391805e-05
'LY','AU',1,66.0,119320.0,8.376191513242758e-06
'IT','MG',1,48194.0,73.0,2.071808896347401e-05
'MG','GH',1,73.0,5350.0,0.00018439977872026554
'CA','PG',1,259814.0,658.0,3.839184250130532e-06
'BG','CA',1,51.0,259814.0,3.848151925038e-06
'EE','TR',1,186.0,22031.0,4.501057748570914e-05
'CN','CD',1,18011.0,235.0,5.4806532938726295e-05
'SA','CN',1,11250.0,18011.0,3.417518198284406e-05
'PT','SK',1,7427.0,835.0,0.00012103606874848704
'IO','US',1,53.0,1617816.0,6.18097015271323e-07
'PK','KM',1,14986.0,26.0,6.661337596589395e-05
'IL','LB',1,9907.0,4512.0,6.935293709688605e-05
'US','SC',1,1617816.0,3.0,6.181161180577061e-07
'CN','TZ',1,18011.0,817.0,5.311238580837051e-05
'IE','JO',1,11239.0,780.0,8.320159747067144e-05
'GR','IR',1,11427.0,875.0,8.128759551292472e-05
'MX','HN',1,55562.0,140.0,1.7952676744102546e-05
'EC','PH',1,1956.0,18017.0,5.006759124818505e-05
'VA','US',1,21.0,1617816.0,6.181092409185845e-07
'NL','LU',1,42375.0,78.0,2.355546133371022e-05
'KR','FI',1,24753.0,1671.0,3.7844383893430214e-05
'ZW','VE',1,8357.0,13215.0,4.6356387910254036e-05
'QA','CA',1,865.0,259814.0,3.836135630411349e-06
'RU','JO',1,4298.0,780.0,0.00019692792437967703
'PL','ZM',1,12346.0,126.0,8.017960230917254e-05
'SI','JP',1,1989.0,40643.0,2.3456558453743668e-05
'MW','CH',1,8.0,24498.0,4.080633314290378e-05
'KR','GU',1,24753.0,289.0,3.9932912706652826e-05
'HR','TN',1,1582.0,537.0,0.00047192071731949034
'NO','BS',1,11559.0,1084.0,7.909515146721506e-05
'AU','DJ',1,119320.0,367.0,8.35512628773384e-06
'CA','VU',1,259814.0,119.0,3.847145225885132e-06
'CN','PA',1,18011.0,4481.0,4.4460252534234394e-05
'HN','GB',1,140.0,714016.0,1.40025428617837e-06
'DK','TH',1,6051.0,18117.0,4.1377027474346244e-05
'SY','RU',1,128.0,4298.0,0.00022593764121102577
'AT','PE',1,12430.0,1401.0,7.230135203528306e-05
'FI','SN',1,1671.0,63.0,0.0005767012687427913
'CL','MA',1,6002.0,1352.0,0.00013598041881968996
'JP','GF',1,40643.0,46.0,2.4576666912433335e-05
'BM','IT',1,1834.0,48194.0,1.9988806268489645e-05
'PR','UM',1,16266.0,1161.0,5.738222298731853e-05
'DK','TR',1,6051.0,22031.0,3.560999928780001e-05
'BE','PG',1,16868.0,658.0,5.705808513066301e-05
'BS','CN',1,1084.0,18011.0,5.2369730295888974e-05
'AT','ZW',1,12430.0,8357.0,4.8106989945639104e-05
'RE','BE',1,34.0,16868.0,5.9164595905809965e-05
'KG','PK',1,32.0,14986.0,6.658676255160474e-05
'NA','IQ',1,629.0,2899.0,0.0002834467120181406
'KR','DZ',1,24753.0,85.0,4.0260890570899426e-05
'PS','GH',1,2687.0,5350.0,0.00012442453651860148
'NL','BM',1,42375.0,1834.0,2.2619828541699653e-05
'MY','MU',1,45204.0,550.0,2.185601258906325e-05
'KH','KW',1,343.0,3949.0,0.00023299161230195712
'SZ','US',1,16.0,1617816.0,6.181111512196569e-07
'LI','PE',1,223.0,1401.0,0.0006157635467980296
'UG','NA',1,2749.0,629.0,0.0002960331557134399
'IR','PT',1,875.0,7427.0,0.00012045290291496025
'TH','MU',1,18117.0,550.0,5.357047195585793e-05
'NP','ES',1,2542.0,27634.0,3.31389183457052e-05
'TR','CR',1,22031.0,462.0,4.445827590806029e-05
'ZW','KE',1,8357.0,30837.0,2.5514109302444252e-05
'KM','US',1,26.0,1617816.0,6.181073306293198e-07
'BS','BM',1,1084.0,1834.0,0.0003427004797806717
'ID','CD',1,36044.0,235.0,2.7564155572094048e-05
'JP','MA',1,40643.0,1352.0,2.3812358614120728e-05
'OM','FR',1,333.0,33733.0,2.9354781893970526e-05
'PS','VE',1,2687.0,13215.0,6.288517167651868e-05
'MK','DE',1,70.0,86225.0,1.1588156903644476e-05
'SI','IQ',1,1989.0,2899.0,0.00020458265139116204
'CN','IS',1,18011.0,157.0,5.504183179216204e-05
'TW','IL',1,6517.0,9907.0,6.088650754992694e-05
'AE','VG',1,4878.0,527.0,0.00018501387604070305
'IT','UY',1,48194.0,1073.0,2.0297562262772242e-05
'MR','CA',1,160.0,259814.0,3.846538500003846e-06
'SG','SV',1,5384.0,673.0,0.0001650982334489021
'CA','BG',1,259814.0,51.0,3.848151925038e-06
'BJ','UY',1,346.0,1073.0,0.0007047216349541931
'AG','CH',1,1065.0,24498.0,3.9119039236396354e-05
'CW','CO',1,357.0,53611.0,1.8529498962348057e-05
'KP','CZ',1,463.0,1659.0,0.000471253534401508
'ID','MZ',1,36044.0,362.0,2.7467999780256003e-05
'AU','TJ',1,119320.0,89.0,8.37457813062667e-06
'NA','FI',1,629.0,1671.0,0.0004347826086956522
'CH','VE',1,24498.0,13215.0,2.6516055471588045e-05
'RO','SI',1,1082.0,1989.0,0.00032562683165092806
'CL','BR',1,6002.0,18534.0,4.0756439517443756e-05
'IN','KH',1,259796.0,343.0,3.844098731831829e-06
'RO','RS',1,1082.0,2371.0,0.0002896032435563278
'CN','SI',1,18011.0,1989.0,5e-05
'CZ','TR',1,1659.0,22031.0,4.2211903756859436e-05
'NL','SG',1,42375.0,5384.0,2.093846186059172e-05
'TH','ZW',1,18117.0,8357.0,3.7772909269471935e-05
'SD','CU',1,677.0,7869.0,0.00011701380762930026
'IL','CG',1,9907.0,2139.0,8.301510874979246e-05
'IE','BD',1,11239.0,2288.0,7.392622163081245e-05
'CH','KZ',1,24498.0,29.0,4.0771394789415744e-05
'PH','LI',1,18017.0,223.0,5.482456140350877e-05
'UA','RO',1,79.0,1082.0,0.0008613264427217916
'CN','RS',1,18011.0,2371.0,4.9062898636051415e-05
'NL','RW',1,42375.0,364.0,2.3397833360630805e-05
'PE','ZA',1,1401.0,80877.0,1.2153917207515983e-05
'CY','ES',1,323.0,27634.0,3.576921701183961e-05
'HU','IE',1,915.0,11239.0,8.227743952608195e-05
'KP','BE',1,463.0,16868.0,5.770007501009751e-05
'SY','ES',1,128.0,27634.0,3.602045962106476e-05
'KE','SY',1,30837.0,128.0,3.229452607782981e-05
'NL','PE',1,42375.0,1401.0,2.2843567251461987e-05
'WS','AU',1,37.0,119320.0,8.378226664544183e-06
'DK','SK',1,6051.0,835.0,0.00014522218995062446
'CO','LB',1,53611.0,4512.0,1.720489307158956e-05
'CY','BE',1,323.0,16868.0,5.816997266011285e-05
'TH','AE',1,18117.0,4878.0,4.348771472059143e-05
'AT','PY',1,12430.0,1056.0,7.415097137772504e-05
'ID','ML',1,36044.0,64.0,2.7694693696687715e-05
'VE','BD',1,13215.0,2288.0,6.450364445591176e-05
'HU','MK',1,915.0,70.0,0.0010152284263959391
'YE','CA',1,11.0,259814.0,3.84874434715674e-06
'HK','CL',1,78856.0,6002.0,1.178439275024158e-05
'EG','FI',1,5224.0,1671.0,0.000145032632342277
'PA','RO',1,4481.0,1082.0,0.00017975912277548085
'MA','PH',1,1352.0,18017.0,5.16288915276989e-05
'MK','IN',1,70.0,259796.0,3.8481371168217465e-06
'ES','ZM',1,27634.0,126.0,3.602305475504323e-05
'PT','MY',1,7427.0,45204.0,1.9000209002299026e-05
'VI','RO',1,1237.0,1082.0,0.00043122035360068997
'BR','VI',1,18534.0,1237.0,5.0579131050528554e-05
'KW','SG',1,3949.0,5384.0,0.00010714668381013607
'PR','AS',1,16266.0,114.0,6.105006105006105e-05
'CF','BE',1,101.0,16868.0,5.8930991808592137e-05
'AQ','AU',1,103.0,119320.0,8.373596375907489e-06
'BY','DK',1,18.0,6051.0,0.00016477179106936892
'JP','KW',1,40643.0,3949.0,2.2425547183351275e-05
'QA','ZA',1,865.0,80877.0,1.2233613075285655e-05
'BD','PR',1,2288.0,16266.0,5.389673385792821e-05
'PE','HN',1,1401.0,140.0,0.0006489292667099286
'UG','PS',1,2749.0,2687.0,0.0001839587932303164
'PY','AU',1,1056.0,119320.0,8.307303781484682e-06
'RS','BA',1,2371.0,11.0,0.00041981528127623844
'FI','TH',1,1671.0,18117.0,5.053567818880129e-05
'IT','MN',1,48194.0,21.0,2.074043347505963e-05
'NP','NZ',1,2542.0,9278.0,8.460236886632826e-05
'KE','AS',1,30837.0,114.0,3.2309133792123036e-05
'GH','JO',1,5350.0,780.0,0.0001631321370309951
'BJ','NE',1,346.0,5.0,0.002849002849002849
'TR','SY',1,22031.0,128.0,4.512839027031906e-05
'NL','AM',1,42375.0,124.0,2.3529965410950846e-05
'FJ','PH',1,2325.0,18017.0,4.915937469275391e-05
'UG','MY',1,2749.0,45204.0,2.085375263278627e-05
'WS','IN',1,37.0,259796.0,3.848625848140921e-06
'NL','ZM',1,42375.0,126.0,2.3528858144514246e-05
'TN','GR',1,537.0,11427.0,8.358408559010364e-05
'VN','ZW',1,2866.0,8357.0,8.910273545397844e-05
'RS','PT',1,2371.0,7427.0,0.00010206164523372117
'PL','SI',1,12346.0,1989.0,6.975933031042901e-05
'VG','IE',1,527.0,11239.0,8.499065102838688e-05
'GB','PS',1,714016.0,2687.0,1.3952780998544725e-06
'ML','ID',1,64.0,36044.0,2.7694693696687715e-05
'KG','HU',1,32.0,915.0,0.0010559662090813093
'EH','ZA',1,4.0,80877.0,1.2363843177013143e-05
'RU','PE',1,4298.0,1401.0,0.00017546938059308652
'CA','MZ',1,259814.0,362.0,3.843552057069061e-06
'ZA','HR',1,80877.0,1582.0,1.2127238991498806e-05
'KH','FI',1,343.0,1671.0,0.0004965243296921549
'RS','MU',1,2371.0,550.0,0.00034234851078397807
'KP','IE',1,463.0,11239.0,8.545547769612032e-05
